Titles,Domestic gross total,Genre,Release Date,Number of Theaters,Production budget,Number of views,Number of editors,Number of edits
https://www.boxofficemojo.com/movies/?id=memoirofamurder.htm,0.8024252916204211,0.7180362334014276,0.6572500379031443,0.031399529138628535,0.7004597330102096,0.7861005137212976,0.747576738344394,0.15542164836673433
https://www.boxofficemojo.com/movies/?id=thekingscasenote.htm,0.029657510529854547,0.11631049521637504,0.11184839532030122,0.1853043549382306,0.8270200734314628,0.4648474304252369,0.9676163973586694,0.26264372290367377
https://www.boxofficemojo.com/movies/?id=becauseofgracia.htm,0.4629008968350363,0.5126936632838069,0.1215113517551657,0.5325332097137404,0.9120217074826529,0.3420869035319315,0.10611995030483978,0.7203003022817407
https://www.boxofficemojo.com/movies/?id=dina.htm,0.8876147163198543,0.48816043705182943,0.056087825995738694,0.4190023085911766,0.8044935093793764,0.5959722172906525,0.9064242022997419,0.5876465508424203
https://www.boxofficemojo.com/movies/?id=nightdead2017.htm,0.8419231531663947,0.11262154315624728,0.554448220294455,0.917156857766546,0.9077788839190649,0.6515752605438077,0.1486335066284563,0.9621744682132957
https://www.boxofficemojo.com/movies/?id=warriorsofthedawn.htm,0.8478583952262336,0.6627744426187031,0.25264266617963227,0.16240841043272025,0.38032738723714166,0.37849745820782965,0.6757709104448125,0.27224215801515406
https://www.boxofficemojo.com/movies/?id=chapterverse.htm,0.7932180879415879,0.0014466575631778555,0.9435730368957445,0.915985469316657,0.12430694562075817,0.12274600603831598,0.24398716301285006,0.9669303880388315
https://www.boxofficemojo.com/movies/?id=earthoneamazingday.htm,0.589885785600815,0.9691332138074139,0.46820589835466264,0.12226635146877973,0.8948390117102715,0.007086207195956762,0.6978016202479387,0.2864174755097464
https://www.boxofficemojo.com/movies/?id=thenilehiltonincident.htm,0.6319527823710976,0.5181093528562681,0.2539819975042511,0.6120973153089446,0.4535757911314795,0.7235885237159562,0.1691842395346702,0.8555606009858038
https://www.boxofficemojo.com/movies/?id=stefanzweig.htm,0.13042164648307708,0.9424051742306163,0.8655884402855957,0.8843046450643579,0.9128076228311925,0.4794800616728937,0.1387071559773455,0.6130594752643606
https://www.boxofficemojo.com/movies/?id=haroldandlillian.htm,0.835762827481441,0.04180982924081744,0.12592511018169872,0.33986044728019027,0.7630146362662481,0.5516130138481956,0.8451674852660236,0.9218122713156923
https://www.boxofficemojo.com/movies/?id=popaye.htm,0.6633517335166338,0.3076574506786919,0.5296255502959573,0.3547697642817671,0.834305434337479,0.5100975975969035,0.38921579296858233,0.3194757353417136
https://www.boxofficemojo.com/movies/?id=thedivineorder.htm,0.4005994074169278,0.03046160410657739,0.15658081995724682,0.28436935279627096,0.43459837382915456,0.4424952997046271,0.6868032905989938,0.7863768222392165
https://www.boxofficemojo.com/movies/?id=billnyescienceguy.htm,0.7033544304228077,0.8760656210283937,0.00849490908100392,0.6614829565258833,0.25305960872323097,0.9510260814954414,0.9681375142680184,0.6799791103585563
https://www.boxofficemojo.com/movies/?id=waitforyourlaugh.htm,0.6120149262107321,0.9282361079143201,0.7453106364675223,0.6564993789594337,0.8491478978918066,0.770751421374551,0.676675027802074,0.7692946880460725
https://www.boxofficemojo.com/movies/?id=teata.htm,0.8110815811888199,0.12627952245058116,0.575411670843504,0.7567621020924389,0.1892143955199308,0.39898137406881096,0.22711790471028315,0.08763829817127111
https://www.boxofficemojo.com/movies/?id=bustersmalheart.htm,0.5631275620096144,0.37959846558298993,0.962106137481793,0.35392327996350537,0.3024399953135868,0.912753304300953,0.42559538692076115,0.31985744173219677
https://www.boxofficemojo.com/movies/?id=turnitaround.htm,0.5620970912247718,0.6579100954977345,0.27658989463717,0.5364369244539001,0.9507940714812834,0.5290266249317243,0.6065821183813506,0.11848726650161368
https://www.boxofficemojo.com/movies/?id=myentirehighschool.htm,0.20904443688138818,0.5263409153180216,0.6472952216495295,0.23209083704851274,0.9832905798307096,0.5176276219815429,0.985224822902593,0.43077316333059623
https://www.boxofficemojo.com/movies/?id=aliveandkicking.htm,0.47659523644468815,0.26161434890938096,0.7070687172401677,0.8208604132788166,0.9064229540803374,0.36661934611560376,0.26639239535211856,0.961942760989187
https://www.boxofficemojo.com/movies/?id=architectsofdenial.htm,0.5862852771081776,0.42947851026133155,0.6605094786531156,0.10447750409189749,0.30071381589227,0.4946843544092798,0.5969921638929925,0.0329391620456887
https://www.boxofficemojo.com/movies/?id=theteacher.htm,0.0866774279370286,0.22456774651572087,0.40290707391854974,0.15885113734811807,0.8713375548089829,0.5531189616596351,0.2730831144264072,0.5110537120576473
https://www.boxofficemojo.com/movies/?id=icanspeak.htm,0.6330970568063885,0.8015547293983484,0.7358270169784014,0.07118205339908157,0.399765981627048,0.16709634327339962,0.793867764363226,0.36894362639167466
https://www.boxofficemojo.com/movies/?id=tomorrow.htm,0.8331056354581441,0.13385389949302584,0.23279090699991756,0.8933034434039556,0.47244035285922215,0.005425817782871545,0.14189412214244945,0.9396285940029973
https://www.boxofficemojo.com/movies/?id=thetigerhunter.htm,0.03032039031816902,0.46624380650771846,0.7975108278581093,0.02857638222370429,0.2467755437548257,0.8001702451307232,0.004651879971831585,0.5211717249994304
https://www.boxofficemojo.com/movies/?id=tragedygirls.htm,0.3653987220608862,0.6056654748190998,0.038134150218780194,0.2459782473357951,0.5076918968061274,0.04336807080640026,0.3521710693823138,0.6270825763118536
https://www.boxofficemojo.com/movies/?id=donaldcried.htm,0.7500389841746077,0.7281336932753019,0.9992263952881052,0.49831759450217206,0.774191292184469,0.2732547910909612,0.4665062762675324,0.07388166074192015
https://www.boxofficemojo.com/movies/?id=thesacrifice2017.htm,0.9641711406688293,0.639148813474231,0.860153021434138,0.9552791478973041,0.12134625291344903,0.6683879166800074,0.5063378696147016,0.5401965545100986
https://www.boxofficemojo.com/movies/?id=worldsapart.htm,0.08703218751465969,0.8710921413484629,0.9188894591030948,0.9729159277783346,0.95649351324941,0.9767617611716642,0.4602417425658275,0.1158359637426627
https://www.boxofficemojo.com/movies/?id=justonedrop.htm,0.14329436585347444,0.21318321128885598,0.6294644648927353,0.2755357146530133,0.26283641463414975,0.17865095454523716,0.6127008421290701,0.7025577437523699
https://www.boxofficemojo.com/movies/?id=manolo.htm,0.3388291636342956,0.4652124088204945,0.8324363697674974,0.31774883949431376,0.51698169853024,0.03683710417271058,0.7324896885669661,0.7914654222657832
https://www.boxofficemojo.com/movies/?id=theforce2017.htm,0.38197164082684554,0.5058391137061924,0.8630757358660545,0.940934883503772,0.28153614468104504,0.04854342038609194,0.3979068626371334,0.6600015081062655
https://www.boxofficemojo.com/movies/?id=bangthebertbernsstory.htm,0.8504709075754532,0.292402623628893,0.2709056162057859,0.14980208252997584,0.16163320411552817,0.17766567995181715,0.8711832262612872,0.13280198735412807
https://www.boxofficemojo.com/movies/?id=ilboom2017.htm,0.024583242499457092,0.8227621320795224,0.20683911101652863,0.9983907700457532,0.7768984626396188,0.7554587763411884,0.709897503617543,0.845268755945544
https://www.boxofficemojo.com/movies/?id=theparisopera.htm,0.7704092930084576,0.9730657299017365,0.37575806458380756,0.38526956485179753,0.738632374459518,0.6854349948458985,0.9893821964311853,0.4741543981288765
https://www.boxofficemojo.com/movies/?id=extraordinarymission.htm,0.9362371120228455,0.2507670591239859,0.10958044666246036,0.5666140466743591,0.9538606846045052,0.1403313959024588,0.8086360116025113,0.7991417024909545
https://www.boxofficemojo.com/movies/?id=godofwar.htm,0.3744762607756289,0.9068398969649721,0.8981522698777292,0.937669853785817,0.9485468473651758,0.2958119059038655,0.3502207302063054,0.705152477610853
https://www.boxofficemojo.com/movies/?id=myjourneythroughfrenchcinema.htm,0.3838828117586859,0.2544251962484477,0.2802709641137415,0.9908895823716612,0.19098706302867507,0.6976196132056656,0.33279587130171506,0.011240685184845889
https://www.boxofficemojo.com/movies/?id=beautifulaccident.htm,0.7761420651834453,0.22662571260878317,0.3973575078230558,0.035425843807546764,0.8753175839119636,0.22043607793371045,0.7310181359571724,0.16146128003830007
https://www.boxofficemojo.com/movies/?id=ticklinggiants.htm,0.2587662753741842,0.22259938223448594,0.8342506577977511,0.8193402254566632,0.11759430526904757,0.3558860550445878,0.41907675702767,0.9493595501375757
https://www.boxofficemojo.com/movies/?id=theornithologist.htm,0.8742856728809613,0.9529725966102753,0.3828544904064466,0.8638574217353959,0.6668895445721167,0.740360523857549,0.88320594436487,0.7145849503042371
https://www.boxofficemojo.com/movies/?id=keepquiet.htm,0.4279572224371645,0.5996054814954646,0.5222070918201086,0.8230943230117178,0.4204403191109227,0.19255873612806806,0.6105597572672048,0.41443962168645065
https://www.boxofficemojo.com/movies/?id=persontoperson.htm,0.6492087011491467,0.3560627451889363,0.5280407474722498,0.9985158572340034,0.5590670432892546,0.6910112201192743,0.33543489138571214,0.1988179634151943
https://www.boxofficemojo.com/movies/?id=nappingprincess.htm,0.6978381775856946,0.2701635190605689,0.406843366511386,0.593171753311894,0.9808014122763815,0.08358891666534884,0.9683302856747016,0.9866986175129461
https://www.boxofficemojo.com/movies/?id=savingbanksy.htm,0.39163944410650653,0.28578914755166585,0.6659706175879525,0.8517751421334052,0.2752980529486204,0.7034545926614119,0.847803804115393,0.3745505958640998
https://www.boxofficemojo.com/movies/?id=quest2017.htm,0.805422761765815,0.9530298557499597,0.527700666487392,0.07195980616367337,0.5889180764105209,0.646121852222022,0.22589491538462303,0.12258896181543366
https://www.boxofficemojo.com/movies/?id=fromthelandofthemoon.htm,0.26290013788732713,0.059566378853400104,0.3531923023996112,0.21751254087109373,0.12647041141083337,0.6831990682880201,0.7026757344580816,0.06669539842814731
https://www.boxofficemojo.com/movies/?id=sob.it.htm,0.27226444363616975,0.6559256738352468,0.5310849637920598,0.5474825182199594,0.17680325708809408,0.30838157213927486,0.03903075044219184,0.4418934187216782
https://www.boxofficemojo.com/movies/?id=savingbrinton.htm,0.9195484019751726,0.5881555340875498,0.4780071941612589,0.17475810148396664,0.1267216646719369,0.242501667527391,0.5065190389740173,0.9580278456810956
https://www.boxofficemojo.com/movies/?id=twentytwo.htm,0.03567951194883445,0.7425985007839355,0.7758858639142097,0.6726274802699268,0.4901458127087971,0.4600237482215981,0.1320487018720936,0.3260338678862832
https://www.boxofficemojo.com/movies/?id=panique2017.htm,0.23147141328090282,0.9086559481881116,0.6441754033616796,0.10563906007026069,0.7903392652647776,0.46296210769884194,0.7023799989426897,0.5899237100246099
https://www.boxofficemojo.com/movies/?id=maurice2017reissue.htm,0.8345755555752093,0.5595559366895712,0.6873768133554204,0.12502674323736296,0.8641565075972595,0.15234245327060236,0.23129570582883474,0.32981671774140253
https://www.boxofficemojo.com/movies/?id=leonmorin2017.htm,0.5460783745430127,0.4451349007014681,0.8999324324345627,0.9590615303899145,0.7428042167291364,0.9690428028903341,0.10729152978485978,0.9341533794231552
https://www.boxofficemojo.com/movies/?id=hermiahelena.htm,0.9188971419357633,0.9749841227067908,0.18755491668278323,0.7858937864629267,0.7557213754921932,0.4148185155635381,0.3321914316675706,0.4836970073099104
https://www.boxofficemojo.com/movies/?id=bluebeard17.htm,0.8823804241673207,0.33226224151409944,0.7472225521186323,0.36060429253302806,0.5183700641066862,0.22824932824864586,0.8919771134450926,0.7399073018505363
https://www.boxofficemojo.com/movies/?id=deathoflouisxiv.htm,0.1853312798679304,0.9757277627554191,0.6534690782713789,0.15683337814473863,0.9201033637783772,0.6575352247319626,0.29377790065236786,0.9165343980260736
https://www.boxofficemojo.com/movies/?id=woodshock.htm,0.5831135600424566,0.05710011280037364,0.5316484824570508,0.2274984138068169,0.8660955973378291,0.2727719471583627,0.5431713490229504,0.45639944305093094
https://www.boxofficemojo.com/movies/?id=oneweekandaday.htm,0.7734200154529158,0.16689837000864227,0.5441856886313534,0.7397917949761417,0.7640942891599545,0.6246982706316243,0.38076234231678185,0.08126659172749129
https://www.boxofficemojo.com/movies/?id=thesettlers2017.htm,0.7984119848351637,0.9916895912439303,0.8729911247630019,0.6555855146540489,0.14501920230785958,0.5320687333749579,0.728772666958253,0.6243903400153683
https://www.boxofficemojo.com/movies/?id=karlmarxcity.htm,0.4489642551767927,0.6397050072754936,0.3526893321678892,0.4832782672228728,0.7020017214200964,0.7813205388877598,0.10316067060716771,0.6429293517732005
https://www.boxofficemojo.com/movies/?id=unrest.htm,0.6605009811005378,0.1801864519882309,0.49751636367838803,0.08761320700972164,0.4520672387126239,0.20915733165686679,0.4007279617674109,0.8610056307222833
https://www.boxofficemojo.com/movies/?id=birdboy.htm,0.4114054739483154,0.27574012030173556,0.1007746312568758,0.5509008089422935,0.36101583684237826,0.8946307830981026,0.051092878802585395,0.09137053909226067
https://www.boxofficemojo.com/movies/?id=thecommune.htm,0.10744663759132089,0.6776627931477642,0.4836898788134778,0.31577516736126376,0.016034127727953096,0.4934702085174385,0.1416050990498291,0.9407853232715387
https://www.boxofficemojo.com/movies/?id=iamtheblues.htm,0.8970157368367409,0.040245880460311856,0.6466286557234739,0.7995875216754885,0.32195277295072944,0.4379959373586727,0.7420712685970436,0.22145407755253665
https://www.boxofficemojo.com/movies/?id=hitchcocksshowerscene.htm,0.26761411043597205,0.9742448818798254,0.7631621512557296,0.4256513353161093,0.43542237098776126,0.04451732092517158,0.40088857499257613,0.10623707734925036
https://www.boxofficemojo.com/movies/?id=awomanslife.htm,0.01927140631486246,0.9253472367751248,0.2832009457147451,0.8921847604572094,0.3516018154047571,0.4877355916963232,0.11709628700905406,0.2859715141563791
https://www.boxofficemojo.com/movies/?id=onthebeachatnightalone.htm,0.28925439873035064,0.3722689826311545,0.3219235837769293,0.9993505802703978,0.9896704413253468,0.7862374545162136,0.9697529792048093,0.5228505824851124
https://www.boxofficemojo.com/movies/?id=schoollife.htm,0.14778241569209993,0.03843502134066479,0.5248897665847895,0.02631491737959768,0.34583508187204914,0.0356280935746055,0.8789846912772784,0.35657974282676774
https://www.boxofficemojo.com/movies/?id=heartblackened.htm,0.3785775490791138,0.7810213872948777,0.6236658076388019,0.2832356875226314,0.01651935339586219,0.3037427784062745,0.6537854814909488,0.322297254795758
https://www.boxofficemojo.com/movies/?id=crimeofmonsieurlange2017.htm,0.5609388884996964,0.1896687074448481,0.7275421561046705,0.20476002478199729,0.803465301398413,0.04487460818942279,0.729281289444239,0.585528575436974
https://www.boxofficemojo.com/movies/?id=growingupsmith.htm,0.9400262388361827,0.09248360803383249,0.38703452480181466,0.6478373059155421,0.19834817914760938,0.7106495513662571,0.41570592958793495,0.6630553344516041
https://www.boxofficemojo.com/movies/?id=ratfilm.htm,0.44180002463978796,0.5835518473035809,0.9723013192742276,0.7842602912740971,0.44507188452124724,0.31091833355023,0.15905595724174837,0.26960994825351536
https://www.boxofficemojo.com/movies/?id=sophieandtherisingsun.htm,0.47416918461553026,0.5101558544503614,0.3211591580758325,0.9420270851777359,0.9155433328644701,0.9330552709233124,0.34787674653132494,0.5250456619603685
https://www.boxofficemojo.com/movies/?id=letrou(2017re-release).htm,0.9245253200743913,0.6581239758692924,0.7415717213531339,0.8714220894395386,0.7437343306725304,0.3429378544806424,0.4033447338377223,0.2900793224652416
https://www.boxofficemojo.com/movies/?id=davemadeamaze.htm,0.933103527410295,0.11570745163558693,0.21912496609987442,0.20327382500482194,0.3804641337644068,0.6505004284749697,0.7620727411944364,0.09269824413696626
https://www.boxofficemojo.com/movies/?id=afterimage.htm,0.25120779911222435,0.065933809208784,0.740536639732569,0.46968188057419,0.2362704883679252,0.4432653349243304,0.907996940759607,0.4553951849587251
https://www.boxofficemojo.com/movies/?id=wasted.htm,0.45032941894124767,0.8685941172712913,0.03563010711963477,0.4386019135580541,0.6505813189814016,0.8029367606454167,0.3571481955126611,0.4590356915186635
https://www.boxofficemojo.com/movies/?id=lovetaxes.htm,0.10168762620870542,0.5848819249256241,0.38968924756036216,0.9145579490186728,0.5882696478699304,0.18553195313177662,0.4748547848152769,0.6108000670370397
https://www.boxofficemojo.com/movies/?id=aloneinberlin.htm,0.04694815613589687,0.7049018497958486,0.927950472168454,0.5438701356181451,0.946461864436435,0.6040443572432966,0.814207141651968,0.43016647121860074
https://www.boxofficemojo.com/movies/?id=superdarktimes.htm,0.9489041360990178,0.09862682020053926,0.39729753770039267,0.0442462352622236,0.2969128246598466,0.7801553143572878,0.565480911692717,0.47619027365679323
https://www.boxofficemojo.com/movies/?id=spettacolo.htm,0.15277177240287998,0.24166359077401445,0.8095493530196874,0.707265329529915,0.2881027390238686,0.44892469698762993,0.004784712636342947,0.8681047932693176
https://www.boxofficemojo.com/movies/?id=brimstoneandglory.htm,0.01215753785454965,0.11217170446605274,0.49449101302364873,0.7199869166171053,0.688074499662746,0.013959614656406494,0.19433863568977838,0.8314850769218621
https://www.boxofficemojo.com/movies/?id=signaturemove.htm,0.8307053967935624,0.7274177286191964,0.4500424506725764,0.16068336545014805,0.1464671300253676,0.37002885375634664,0.3575913119689308,0.7198509757392544
https://www.boxofficemojo.com/movies/?id=sidemen.htm,0.784096227416353,0.7146346900695826,0.8893923138278456,0.7927040790686567,0.6426017716857185,0.682348417910984,0.6482336207417108,0.48591697880271145
https://www.boxofficemojo.com/movies/?id=7witches.htm,0.8979733024507749,0.9194522939903365,0.658602506726129,0.2509955477641074,0.527376225614647,0.4361390639774775,0.48692945468122384,0.483325431697612
https://www.boxofficemojo.com/movies/?id=xx2017.htm,0.7875143411865393,0.5168198684497346,0.1198114309110423,0.37153448340020323,0.600421228950514,0.3418000264410288,0.5338099248514837,0.8898395786811114
https://www.boxofficemojo.com/movies/?id=thewound.htm,0.6345412717354019,0.7975914985645917,0.22587559139938607,0.8495344570604106,0.6002852262157437,0.4273455311673169,0.15937460092765676,0.24792854350350835
https://www.boxofficemojo.com/movies/?id=dealt.htm,0.46579857293585425,0.693418021275795,0.9480886120524141,0.3678733130058204,0.6715491698671833,0.785403928890601,0.09995823007831095,0.07740323526327098
https://www.boxofficemojo.com/movies/?id=nogreaterlove.htm,0.1488253951348657,0.6790448279376121,0.2832603424728919,0.5031150023169199,0.26068656106010324,0.09796307215918143,0.4068215466784898,0.9484081017099841
https://www.boxofficemojo.com/movies/?id=nocturama.htm,0.4363429564430623,0.8491839494138643,0.08247599679802564,0.8691289857689657,0.9370214225478606,0.986168492921055,0.7940067404312425,0.18504982928678582
https://www.boxofficemojo.com/movies/?id=inpursuitofsilence.htm,0.5390291446192538,0.1878253125250029,0.3480036112414202,0.8027116257305867,0.8254746150050406,0.2596517162930243,0.7580863445261283,0.05169458823218109
https://www.boxofficemojo.com/movies/?id=uncertain17.htm,0.620835477724691,0.5675847063201327,0.11947388959938299,0.9797820148888892,0.21751449910348208,0.29201029856016747,0.7369779516494936,0.15381852875362012
https://www.boxofficemojo.com/movies/?id=lemon.htm,0.36397839174486457,0.8920251967989952,0.21717811199367965,0.3044879184369015,0.07890415066533607,0.6442357970740572,0.5294621713195271,0.49203909841276194
https://www.boxofficemojo.com/movies/?id=falseconfessions.htm,0.9314536306284152,0.4797653207791509,0.9478479010690015,0.0638907272289102,0.039833960283326086,0.08141111704681792,0.154834762005437,0.7887554848965624
https://www.boxofficemojo.com/movies/?id=berlinsyndrome.htm,0.32886117009328275,0.26609379524027077,0.3813638467986368,0.015917518592839408,0.12253207168381142,0.3342844516504214,0.6333229239332003,0.16919775571833495
https://www.boxofficemojo.com/movies/?id=ribbons17.htm,0.5991131293244115,0.02666000007758884,0.14002789186041453,0.0026742459289748055,0.8814369681441401,0.498255337293639,0.7852844672822773,0.8896813251534429
https://www.boxofficemojo.com/movies/?id=radiodreams.htm,0.9474116915761474,0.037663585299333224,0.32864037067372254,0.45782660822600996,0.09868833937340138,0.3586444480587062,0.7798970964779389,0.7622829192139579
https://www.boxofficemojo.com/movies/?id=thevillainess.htm,0.04314479851428965,0.9469298793651522,0.4926066033882206,0.5730039994268126,0.6309037446923811,0.7896604129372355,0.2787719775307501,0.8111958113497625
https://www.boxofficemojo.com/movies/?id=30yearsofgarbage.htm,0.15424177630605962,0.325005423068668,0.43302304265631586,0.5570549642300417,0.55485320857224,0.6245627934939311,0.8357094712648699,0.8296746287807708
https://www.boxofficemojo.com/movies/?id=theuntamed.htm,0.7989725039210912,0.44292993659505275,0.9186353867297921,0.7054114435694502,0.057526163312291545,0.554708217656092,0.6603897325196995,0.6125591591058867
https://www.boxofficemojo.com/movies/?id=bronxgothic.htm,0.9296344545800653,0.9332352886898412,0.5766979495011922,0.16059101160958011,0.36555197304979725,0.42259314025934547,0.6559856225344859,0.7127007427286051
https://www.boxofficemojo.com/movies/?id=maliblues.htm,0.10809364662516263,0.39015151339928533,0.40378477792756085,0.1433092877140545,0.41932029507468627,0.8173670905257953,0.4312931348352663,0.2786062767279599
https://www.boxofficemojo.com/movies/?id=thedaughter.htm,0.778802559372574,0.7564252101204543,0.45207662025754214,0.3717355195914691,0.6054399661556263,0.0777080305619503,0.9399416360383294,0.9633990082228829
https://www.boxofficemojo.com/movies/?id=theycallusmonsters.htm,0.9018839726559275,0.29542677121405436,0.5182339907505419,0.9509090932473514,0.83958808426727,0.5476708439855726,0.13998597462462625,0.7785592020060262
https://www.boxofficemojo.com/movies/?id=womenlikeus.htm,0.5846375575233526,0.277336708989822,0.1784878616001322,0.3198937983834059,0.4616059932823978,0.26215221055091464,0.10046086861261727,0.9742815980124403
https://www.boxofficemojo.com/movies/?id=olddarkhouse2017.htm,0.4048873507834456,0.7423020767216071,0.24224130987455728,0.7848159889704109,0.9448513468788706,0.03803878097748914,0.28630962524824355,0.6714967926637788
https://www.boxofficemojo.com/movies/?id=moscowneversleeps.htm,0.10329421262727245,0.35414553734987964,0.9102504565387012,0.9348495218249797,0.4281811240685368,0.9330662530962162,0.37092505045046076,0.6507413076294235
https://www.boxofficemojo.com/movies/?id=theluckyman.htm,0.8321645916905117,0.9844630608889774,0.3635372698366909,0.9139630734247066,0.03622220607674986,0.47124292974902293,0.3181310407621003,0.21978835943539565
https://www.boxofficemojo.com/movies/?id=themarseilletrilogy.htm,0.20719768497142987,0.42167352292226956,0.6069947182954795,0.18932551420361443,0.342527603986612,0.38027220326455724,0.5994657796909296,0.31946904574201096
https://www.boxofficemojo.com/movies/?id=paradise2017canada.htm,0.17429493400924734,0.6729745547468966,0.6391148686098819,0.5620316742316265,0.28164479885422766,0.012187273222280415,0.1463971836504201,0.7909415690730452
https://www.boxofficemojo.com/movies/?id=thedeparture.htm,0.8121231366896027,0.24607744102949936,0.5927909320487291,0.17402660552188198,0.3782949763589538,0.34525417296318406,0.4034086396292149,0.3047760188186699
https://www.boxofficemojo.com/movies/?id=naples44.htm,0.4699900316062413,0.5153677201262785,0.768174644574068,0.1004879123747553,0.5587956869925167,0.7718941044174193,0.6081478506963549,0.3671612760623666
https://www.boxofficemojo.com/movies/?id=jasmine.htm,0.8825648103632018,0.1885908123532527,0.9373623774974026,0.43620942529107054,0.665417227354499,0.6148216081302141,0.5165680747403825,0.06333576729562385
https://www.boxofficemojo.com/movies/?id=simplecreature.htm,0.6583048016910581,0.11301008940993784,0.708658613268689,0.4431296430674857,0.5926655910262859,0.6862632515178118,0.9065621044484876,0.19643767812867363
https://www.boxofficemojo.com/movies/?id=awomanapart.htm,0.5799671651773644,0.19200796724358793,0.6133505896397278,0.2890067161871832,0.8554987764167188,0.8376047011489534,0.8342845220258065,0.9064980966844274
https://www.boxofficemojo.com/movies/?id=forahkeem.htm,0.13757748059135955,0.6867074253236027,0.4864543333972797,0.5240602344827813,0.33536887640349566,0.20799280145305565,0.9588111206764794,0.8797525415145057
https://www.boxofficemojo.com/movies/?id=findingoscar.htm,0.26010615238832524,0.306764158296589,0.05296394041218311,0.21205530476533174,0.9524376361609542,0.37657418470595727,0.5248877523524345,0.9166960989469153
https://www.boxofficemojo.com/movies/?id=graceofjake.htm,0.04019712026319855,0.935077946997332,0.27685878587209223,0.4609885235314771,0.30882099270451346,0.0604593743406322,0.5460497340820522,0.27486178100607717
https://www.boxofficemojo.com/movies/?id=therecall.htm,0.9028145105820823,0.3136673714487668,0.06612435109839843,0.4815084571054288,0.7341833716507093,0.6582038507075154,0.10703186325132552,0.33564131283847154
https://www.boxofficemojo.com/movies/?id=myscientologymovie.htm,0.8426180677403352,0.28727500723316346,0.1786972156774943,0.662448761978383,0.13419171848740508,0.9886750149335203,0.4382917856265739,0.36535971759357255
https://www.boxofficemojo.com/movies/?id=una.htm,0.8464081711677057,0.21483382131811368,0.8473766938122806,0.8387574841549627,0.9354913088337153,0.6804170891232492,0.48553133493340916,0.15994188107634466
https://www.boxofficemojo.com/movies/?id=paradiseclub.htm,0.4023490590162765,0.6163361111182538,0.05466096041654367,0.8950051222251647,0.07089058665735859,0.6822917484921113,0.5699632064074707,0.15929892105123655
https://www.boxofficemojo.com/movies/?id=transfiguration.htm,0.09435794714196177,0.7398702318040917,0.37279813934516004,0.433132978583026,0.2972312930987473,0.728444888495514,0.3663758808317612,0.8159481446030847
https://www.boxofficemojo.com/movies/?id=bendingthearc.htm,0.7170289688626028,0.13787549665661059,0.916932853062762,0.14263208001179273,0.5447472354695623,0.9591552976629606,0.9665236924626402,0.30808221731545427
https://www.boxofficemojo.com/movies/?id=joanofarc2017re.htm,0.17732412959374366,0.07077773955640632,0.7566163092089817,0.25807113199668064,0.7739584245881267,0.8315400429045108,0.4126802426000058,0.629182363546994
https://www.boxofficemojo.com/movies/?id=thegirlwithouthands.htm,0.8339284957477194,0.8125578003302307,0.7274675305598185,0.8403904829209683,0.763274227208255,0.7196221898799868,0.5714542375192859,0.06678240722020878
https://www.boxofficemojo.com/movies/?id=trophy.htm,0.7561104179177236,0.5753150300567181,0.15768124392430394,0.6515652174072972,0.7498021511197643,0.03949916651819718,0.9189970657238713,0.620336498910506
https://www.boxofficemojo.com/movies/?id=godknowswhereiam.htm,0.795175983890873,0.9786734731054382,0.5043046486636469,0.8371232227507969,0.9742795676144838,0.6726923201944723,0.729083737500903,0.9283579463205919
https://www.boxofficemojo.com/movies/?id=massacreonaisle12.htm,0.28036254554427487,0.48038182557069153,0.5109577266801613,0.9992704605637776,0.9812232363574066,0.8880805870203143,0.28688258734614036,0.23953114364252825
https://www.boxofficemojo.com/movies/?id=abeginnersguidetosnuff.htm,0.9760932018745693,0.1696050757935107,0.5960065446645325,0.37933806522662394,0.38520180063612985,0.4719876608232044,0.21903778136847363,0.7479067242492637
https://www.boxofficemojo.com/movies/?id=whiskygalore.htm,0.3409391349586708,0.000989882101114281,0.14420681389087775,0.7249612761241543,0.5292517982710135,0.36525445833794745,0.6014915201003257,0.24038463678523414
https://www.boxofficemojo.com/movies/?id=manunderground.htm,0.727106652200114,0.7359612412058502,0.8738952326168328,0.7515473192180768,0.3433640359686245,0.08120148966059493,0.7722952786377708,0.8181198648174567
https://www.boxofficemojo.com/movies/?id=allthesesleeplessnights.htm,0.4024855556760296,0.5385667146625561,0.357328596884917,0.9606461983499932,0.1495092375209368,0.7186883277617404,0.26706985463025634,0.4068400135443019
https://www.boxofficemojo.com/movies/?id=blackcoatsdaughter.htm,0.1643734555216111,0.44967489769001545,0.5108769771753208,0.7407561967761653,0.26728758094798344,0.53149386227351,0.6348586991993186,0.36605103296635655
https://www.boxofficemojo.com/movies/?id=resurrectedvictims.htm,0.04816386553852958,0.9001524498322089,0.0830933743037432,0.13824288776237947,0.23895008332303402,0.44571781558394796,0.5765403074047637,0.5855682172322024
https://www.boxofficemojo.com/movies/?id=betterwatchout.htm,0.3171917482022809,0.8743704627965806,0.16355830760437917,0.6363466150290685,0.5982140867666511,0.7451597719716753,0.10819104575608551,0.17648165110216685
https://www.boxofficemojo.com/movies/?id=ichi.htm,0.9138797250980975,0.7348662289879773,0.9532151094864952,0.23411261403330608,0.608372491108978,0.4960345195089081,0.913122085815075,0.47901489243336726
